ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
60506989,We Were Soldiers Once... and Young: Ia Drang--The Battle That Changed the War in Vietnam,Harold G. Moore,2002,HarperTorch,http://images.amazon.com/images/P/0060506989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060506989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060506989.01.LZZZZZZZ.jpg,,,,
553290851,22 Indigo Place,SANDRA BROWN,1991,Bantam,http://images.amazon.com/images/P/0553290851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553290851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553290851.01.LZZZZZZZ.jpg,,,,
886774500,"Dragon Prince (Dragon Prince, Book 1)",Melanie Rawn,1994,Daw Books,http://images.amazon.com/images/P/0886774500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774500.01.LZZZZZZZ.jpg,,,,
671693816,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.LZZZZZZZ.jpg,,,,
553287737,The Bourne Ultimatum,Robert Ludlum,1991,Bantam Books,http://images.amazon.com/images/P/0553287737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287737.01.LZZZZZZZ.jpg,,,,
345368959,The Dolphins of Pern (Dragonriders of Pern (Paperback)),Anne McCaffrey,1995,Del Rey Books,http://images.amazon.com/images/P/0345368959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345368959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345368959.01.LZZZZZZZ.jpg,,,,
345285980,Crystal singer,Anne McCaffrey,1982,Ballantine,http://images.amazon.com/images/P/0345285980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345285980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345285980.01.LZZZZZZZ.jpg,,,,
451161343,Thinner,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451161343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451161343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451161343.01.LZZZZZZZ.jpg,,,,
345303067,2010: Odyssey Two,Arthur C. Clarke,1984,Del Rey Books,http://images.amazon.com/images/P/0345303067.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345303067.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345303067.01.LZZZZZZZ.jpg,,,,
61099643,Imajica,Clive Barker,1992,HarperTorch,http://images.amazon.com/images/P/0061099643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099643.01.LZZZZZZZ.jpg,,,,
380542625,One Child,Torey Hayden,1981,Avon,http://images.amazon.com/images/P/0380542625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380542625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380542625.01.LZZZZZZZ.jpg,,,,
312983220,Area 7,Matthew Reilly,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983220.01.LZZZZZZZ.jpg,,,,
671795988,"Stop the Insanity! Eat, Breathe, Move, Change the Way You Look and Feel--Forever",Susan Powter,1993,Simon &amp; Schuster,http://images.amazon.com/images/P/0671795988.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671795988.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671795988.01.LZZZZZZZ.jpg,,,,
441735762,The Rowan (Ace Science Fiction),Anne McCaffrey,1991,ACE Charter,http://images.amazon.com/images/P/0441735762.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441735762.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441735762.01.LZZZZZZZ.jpg,,,,
345379144,Zombies of the Gene Pool,Sharyn McCrumb,1996,Fawcett Books,http://images.amazon.com/images/P/0345379144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345379144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345379144.01.LZZZZZZZ.jpg,,,,
671625810,Enterprise: The First Adventure,Vonda N. McIntyre,1987,Star Trek,http://images.amazon.com/images/P/0671625810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671625810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671625810.01.LZZZZZZZ.jpg,,,,
61030643,The Associate,Phillip Margolin,2002,HarperTorch,http://images.amazon.com/images/P/0061030643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.LZZZZZZZ.jpg,,,,
515130125,Blackout,John J. Nance,2001,Jove Books,http://images.amazon.com/images/P/0515130125.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515130125.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515130125.01.LZZZZZZZ.jpg,,,,
440204925,The Old Silent,Martha Grimes,1993,Dell Publishing Company,http://images.amazon.com/images/P/0440204925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440204925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440204925.01.LZZZZZZZ.jpg,,,,
440145465,King Rat,James Clavell,1993,Dell Publishing Company,http://images.amazon.com/images/P/0440145465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440145465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440145465.01.LZZZZZZZ.jpg,,,,
671797050,FIRST WIVES CLUB,Olivia Goldsmith,1993,Pocket,http://images.amazon.com/images/P/0671797050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671797050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671797050.01.LZZZZZZZ.jpg,,,,
553260219,Secrets of Harry Bright,Joseph Wambaugh,1986,Bantam Books,http://images.amazon.com/images/P/0553260219.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553260219.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553260219.01.LZZZZZZZ.jpg,,,,
441003435,The Adept (Adept),Katherine Kurtz,2003,Ace Books,http://images.amazon.com/images/P/0441003435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441003435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441003435.01.LZZZZZZZ.jpg,,,,
812585151,Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn),Morgan Llywelyn,1987,Tor Books,http://images.amazon.com/images/P/0812585151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812585151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812585151.01.LZZZZZZZ.jpg,,,,
312970617,Circle of Stones,Anna Lee Waldo,2000,St. Martin's Press,http://images.amazon.com/images/P/0312970617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312970617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312970617.01.LZZZZZZZ.jpg,,,,
671468200,MY SWEET AUDRINA,V.C. Andrews,1983,Pocket,http://images.amazon.com/images/P/0671468200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671468200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671468200.01.LZZZZZZZ.jpg,,,,
449209695,Murder in the Supreme Court (Capital Crime Mysteries),Margaret Truman,1992,Fawcett Books,http://images.amazon.com/images/P/0449209695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449209695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449209695.01.LZZZZZZZ.jpg,,,,
449206181,Murder at the FBI (Capital Crime Mysteries),Margaret Truman,1992,Fawcett Books,http://images.amazon.com/images/P/0449206181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449206181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449206181.01.LZZZZZZZ.jpg,,,,
1551668467,Deepest Water,Kate Wilhelm,2001,Mira,http://images.amazon.com/images/P/1551668467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668467.01.LZZZZZZZ.jpg,,,,
451204891,The Hearing,John Lescroart,2002,Signet Book,http://images.amazon.com/images/P/0451204891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.LZZZZZZZ.jpg,,,,
345423615,The Silver Wolf,ALICE BORCHARDT,1999,Ballantine Books,http://images.amazon.com/images/P/0345423615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423615.01.LZZZZZZZ.jpg,,,,
038072880X,High Crimes,Joseph Finder,2002,Avon,http://images.amazon.com/images/P/038072880X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038072880X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038072880X.01.LZZZZZZZ.jpg,,,,
380724987,Justice (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1996,Avon,http://images.amazon.com/images/P/0380724987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380724987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380724987.01.LZZZZZZZ.jpg,,,,
451205073,Last Breath,Michael Prescott,2001,Signet Book,http://images.amazon.com/images/P/0451205073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205073.01.LZZZZZZZ.jpg,,,,
006109918X,Talking God (Jim Chee Novels),Tony Hillerman,1991,HarperTorch,http://images.amazon.com/images/P/006109918X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006109918X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006109918X.01.LZZZZZZZ.jpg,,,,
553576623,Miracle Cure,Michael Palmer,1999,Bantam Books,http://images.amazon.com/images/P/0553576623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576623.01.LZZZZZZZ.jpg,,,,
64408655,"The Vile Village (A Series of Unfortunate Events, Book 7)",Lemony Snicket,2001,HarperCollins,http://images.amazon.com/images/P/0064408655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408655.01.LZZZZZZZ.jpg,,,,
385337116,The Rule of Four,Ian Caldwell,2004,Dial Books,http://images.amazon.com/images/P/0385337116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.LZZZZZZZ.jpg,,,,
425136191,Blindsight,Robin Cook,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425136191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425136191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425136191.01.LZZZZZZZ.jpg,,,,
671746065,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1991,Pocket,http://images.amazon.com/images/P/0671746065.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671746065.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671746065.01.LZZZZZZZ.jpg,,,,
449702766,Dicey's Song,Cynthia Voigt,1995,Fawcett Books,http://images.amazon.com/images/P/0449702766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449702766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449702766.01.LZZZZZZZ.jpg,,,,
451160312,I Never Promised You a Rose Garden,Joanne Greenberg,1984,Signet Book,http://images.amazon.com/images/P/0451160312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160312.01.LZZZZZZZ.jpg,,,,
786013567,Privileged Information,Stephen White,2001,Kensington Publishing Corporation,http://images.amazon.com/images/P/0786013567.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786013567.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786013567.01.LZZZZZZZ.jpg,,,,
64408663,"The Hostile Hospital (A Series of Unfortunate Events, Book 8)",Lemony Snicket,2001,HarperCollins,http://images.amazon.com/images/P/0064408663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.LZZZZZZZ.jpg,,,,
141301058,The BFG,Roald Dahl,1998,Puffin Books,http://images.amazon.com/images/P/0141301058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141301058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141301058.01.LZZZZZZZ.jpg,,,,
440213029,The Lilac Bus: Stories,Maeve Binchy,1992,Dell,http://images.amazon.com/images/P/0440213029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213029.01.LZZZZZZZ.jpg,,,,
449219372,Murder on the Potomac (Capital Crime Mysteries),Margaret Truman,1995,Fawcett Books,http://images.amazon.com/images/P/0449219372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219372.01.LZZZZZZZ.jpg,,,,
440223016,A Long Fatal Love Chase,Louisa May Alcott,1997,Dell,http://images.amazon.com/images/P/0440223016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440223016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440223016.01.LZZZZZZZ.jpg,,,,
446607339,Dead Even,Brad Meltzer,1999,Warner Vision,http://images.amazon.com/images/P/0446607339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446607339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446607339.01.LZZZZZZZ.jpg,,,,
898157803,Menopaws: The Silent Meow,Martha Sacks,1995,Ten Speed Press,http://images.amazon.com/images/P/0898157803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898157803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898157803.01.LZZZZZZZ.jpg,,,,
140279288,Thirty-nothing,Lisa Jewell,2004,Penguin Books Ltd,http://images.amazon.com/images/P/0140279288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140279288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140279288.01.LZZZZZZZ.jpg,,,,
874869870,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,1999,Plough Publishing House,http://images.amazon.com/images/P/0874869870.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0874869870.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0874869870.01.LZZZZZZZ.jpg,,,,
345319672,The Ballad of Typhoid Mary,J.F. Federspiel,1985,Ballantine Books,http://images.amazon.com/images/P/0345319672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345319672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345319672.01.LZZZZZZZ.jpg,,,,
375410546,When We Were Orphans,Kazuo Ishiguro,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0375410546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375410546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375410546.01.LZZZZZZZ.jpg,,,,
786883375,Don't Sweat the Small Stuff with Your Family : Simple Ways to Keep Daily Responsibilities and Household Chaos from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1998,Hyperion,http://images.amazon.com/images/P/0786883375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786883375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786883375.01.LZZZZZZZ.jpg,,,,
140094385,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,1986,Penguin Books,http://images.amazon.com/images/P/0140094385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140094385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140094385.01.LZZZZZZZ.jpg,,,,
440942500,Johnny Tremain (Laurel Leaf Books),Esther Forbes,1969,Random House Children's Books,http://images.amazon.com/images/P/0440942500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440942500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440942500.01.LZZZZZZZ.jpg,,,,
449215296,Family: The Ties That Bind and Gag,Erma Bombeck,1991,Fawcett Books,http://images.amazon.com/images/P/0449215296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449215296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449215296.01.LZZZZZZZ.jpg,,,,
440498058,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,http://images.amazon.com/images/P/0440498058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.LZZZZZZZ.jpg,,,,
140430113,Jane Eyre (Penguin Classics),Charlotte Bronte,1988,Penguin USA,http://images.amazon.com/images/P/0140430113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140430113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140430113.01.LZZZZZZZ.jpg,,,,
842345523,More Than a Carpenter,Josh McDowell,1987,Tyndale House Publishers,http://images.amazon.com/images/P/0842345523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842345523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842345523.01.LZZZZZZZ.jpg,,,,
380726815,Sights Unseen,Kaye Gibbons,1996,Avon,http://images.amazon.com/images/P/0380726815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726815.01.LZZZZZZZ.jpg,,,,
64471098,The Silver Chair,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.LZZZZZZZ.jpg,,,,
226500578,"A River Runs Through It, and Other Stories",Norman F. Maclean,1979,University of Chicago Press,http://images.amazon.com/images/P/0226500578.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226500578.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226500578.01.LZZZZZZZ.jpg,,,,
452282195,The Bluest Eye,Toni Morrison,2000,Plume Books,http://images.amazon.com/images/P/0452282195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282195.01.LZZZZZZZ.jpg,,,,
394742117,"Out of Africa ; and, Shadows on the grass",Isak Dinesen,1985,Vintage Books,http://images.amazon.com/images/P/0394742117.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394742117.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394742117.01.LZZZZZZZ.jpg,,,,
962197963,Portals in a Northern Sky,Charles D. Hayes,2003,Autodidactic Press,http://images.amazon.com/images/P/0962197963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0962197963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0962197963.01.LZZZZZZZ.jpg,,,,
61054887,The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,1994,Eos,http://images.amazon.com/images/P/0061054887.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061054887.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061054887.01.LZZZZZZZ.jpg,,,,
044900483X,Children of God (Ballantine Readers Circle),Mary Doria Russell,1999,Ballantine Books,http://images.amazon.com/images/P/044900483X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044900483X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044900483X.01.LZZZZZZZ.jpg,,,,
679422188,A Woman's Worth,Marianne Williamson,1993,Random House Inc,http://images.amazon.com/images/P/0679422188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679422188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679422188.01.LZZZZZZZ.jpg,,,,
918949165,When I Am an Old Woman I Shall Wear Purple,Sandra Martz,1991,Papier-Mache Press,http://images.amazon.com/images/P/0918949165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0918949165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0918949165.01.LZZZZZZZ.jpg,,,,
449227545,The Hammer of Eden: A Novel,Ken Follett,1999,Fawcett Books,http://images.amazon.com/images/P/0449227545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227545.01.LZZZZZZZ.jpg,,,,
425171884,Shadow Watch (Tom Clancy's Power Plays (Paperback)),Tom Clancy,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425171884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425171884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425171884.01.LZZZZZZZ.jpg,,,,
553269828,"Sundiver (The Uplift Saga, Book 1)",DAVID BRIN,1985,Spectra,http://images.amazon.com/images/P/0553269828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553269828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553269828.01.LZZZZZZZ.jpg,,,,
425164829,The Magician's Tale,David Hunt,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425164829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425164829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425164829.01.LZZZZZZZ.jpg,,,,
380726254,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1998,Avon,http://images.amazon.com/images/P/0380726254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.LZZZZZZZ.jpg,,,,
62505319,The Woman's Comfort Book : A Self-Nurturing Guide for Restoring Balance in Your Life,Jennifer Louden,1992,HarperSanFrancisco,http://images.amazon.com/images/P/0062505319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062505319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062505319.01.LZZZZZZZ.jpg,,,,
553238000,Mistral's Daughter,Judith Krantz,1983,Bantam Books,http://images.amazon.com/images/P/0553238000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553238000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553238000.01.LZZZZZZZ.jpg,,,,
